Rot R, Rot P, Rot Y, Pos X, Pos Y, Pos Z 
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
-1.86443570515,-0.771529999394,2.18667373767,-0.0804907482835,-0.134583296213,-0.134358818792
